"Time / s","Speed Sensor:Speed"
0.1256000000000001,0.62603220141321747
0.1266000000000001,0.63100077558775725
0.1276000000000001,0.635969101339799
0.1286000000000001,0.64093717868176348
0.1296000000000001,0.64590500762607084
0.1306000000000001,0.6508725881851406
0.13160000000000011,0.65583992037139172
0.13260000000000011,0.66080700419724259
0.13360000000000011,0.66577383967511095
0.13460000000000011,0.67074042681741397
0.13560000000000011,0.67570676563656784
0.13660000000000011,0.68067285614498863
0.13760000000000011,0.6856386983550915
0.13860000000000011,0.6906042922792911
0.13960000000000011,0.69556963793000137
0.14060000000000011,0.70053473531963573
0.14160000000000011,0.7054995844606069
0.14260000000000012,0.71046418536532707
0.14360000000000012,0.71542853804620754
0.14460000000000012,0.72039264251565938
0.14560000000000012,0.72535649878609287
0.14660000000000012,0.73032010686991744
0.14760000000000012,0.73528346677954215
0.14860000000000012,0.74024657852737552
0.14960000000000012,0.74520944212582529
0.15060000000000012,0.75017205758729855
0.15160000000000012,0.75513442492420191
0.15260000000000012,0.76009654414894134
0.15360000000000013,0.76505841527392193
0.15460000000000013,0.77002003831154864
0.15560000000000013,0.77498141327422543
0.15660000000000013,0.7799425401743556
0.15760000000000013,0.78490341902434224
0.15860000000000013,0.7898640498365872
0.15960000000000013,0.79482443262349223
0.16060000000000013,0.79978456739745829
0.16160000000000013,0.8047444541708858
0.16260000000000013,0.8097040929561744
0.16360000000000013,0.81466348376572328
0.16460000000000014,0.81962262661193075
0.16560000000000014,0.82458152150719455
0.16660000000000014,0.8295401684639121
0.16760000000000014,0.83449856749448026
0.16860000000000014,0.83945671861129467
0.16960000000000014,0.84441462182675087
0.17060000000000014,0.84937227715324359
0.17160000000000014,0.85432968460316683
0.17260000000000014,0.85928684418891432
0.17360000000000014,0.86424375592287883
0.17460000000000014,0.86920041981745266
0.17560000000000014,0.87415683588502757
0.17660000000000015,0.87911300413799454
0.17760000000000015,0.88406892458874398
0.17860000000000015,0.88902459724966554
0.17960000000000015,0.89398002213314864
0.18060000000000015,0.89893519925158161
0.18160000000000015,0.90389012861735274
0.18260000000000015,0.90884481024284891
0.18360000000000015,0.91379924414045721
0.18460000000000015,0.91875343032256362
0.18560000000000015,0.92370736880155346
0.18660000000000015,0.9286610595898116
0.18760000000000016,0.93361450269972246
0.18860000000000016,0.93856769814366936
0.18960000000000016,0.94352064593403562
0.19060000000000016,0.94847334608320344
0.19160000000000016,0.95342579860355448
0.19260000000000016,0.95837800350746993
0.19360000000000016,0.96332996080733024
0.19460000000000016,0.96828167051551561
0.19560000000000016,0.97323313264440514
0.19660000000000016,0.97818434720637737
0.19760000000000016,0.9831353142138104
0.19860000000000017,0.98808603367908177
0.19960000000000017,0.99303650561456802
0.20060000000000017,0.9979867300326456
0.20160000000000017,1.00293670694569
0.20260000000000017,1.007886436366076
0.20360000000000017,1.0128359183061781
0.20460000000000017,1.0177851527783699
0.20560000000000017,1.0227341397950247
0.20660000000000017,1.0276828793685144
0.20760000000000017,1.0326313715112114
0.20860000000000017,1.0375796162354869
0.20960000000000018,1.0425276135537114
0.21060000000000018,1.0474753634782548
0.21160000000000018,1.0524228660214865
0.21260000000000018,1.0573701211957751
0.21360000000000018,1.0623171290134892
0.21460000000000018,1.0672638894869959
0.21560000000000018,1.0722104026286623
0.21660000000000018,1.0771566684508549
0.21760000000000018,1.0821026869659389
0.21860000000000018,1.0870484581862796
0.21960000000000018,1.0919939821242417
0.22060000000000018,1.0969392587921885
0.22160000000000019,1.1018842882024835
0.22260000000000019,1.1068290703674892
0.22360000000000019,1.1117736052995675
0.22460000000000019,1.1167178930110797
0.22560000000000019,1.1216619335143865
0.22660000000000019,1.1266057268218483
0.22760000000000019,1.1315492729458241
0.22860000000000019,1.1364925718986731
0.22960000000000019,1.1414356236927536
0.23060000000000019,1.146378428340423
0.23160000000000019,1.1513209858540385
0.2326000000000002,1.1562632962459563
0.2336000000000002,1.1612053595285323
0.2346000000000002,1.1661471757141215
0.2356000000000002,1.1710887448150789
0.2366000000000002,1.176030066843758
0.2376000000000002,1.1809711418125124
0.2386000000000002,1.1859119697336944
0.2396000000000002,1.1908525506196563
0.2406000000000002,1.1957928844827495
0.2416000000000002,1.2007329713353248
0.2426000000000002,1.2056728111897326
0.24360000000000021,1.2106124040583222
0.24460000000000021,1.2155517499534427
0.24560000000000021,1.2204908488874429
0.24660000000000021,1.22542970087267
0.24760000000000021,1.2303683059214712
0.24860000000000021,1.2353066640461929
0.24960000000000021,1.2402447752591814
0.25060000000000021,1.2451826395727821
0.25160000000000021,1.250120256999339
0.25260000000000021,1.2550576275511967
0.25360000000000021,1.2599947512406982
0.25460000000000022,1.2649316280801866
0.25560000000000022,1.269868258082004
0.25660000000000022,1.2748046412584921
0.25760000000000022,1.2797407776219918
0.25860000000000022,1.2846766671848435
0.25960000000000022,1.2896123099593868
0.26060000000000022,1.2945477059579611
0.26160000000000022,1.2994828551929043
0.26260000000000022,1.3044177576765548
0.26360000000000022,1.3093524134212493
0.26460000000000022,1.3142868224393247
0.26560000000000022,1.3192209847431171
0.26660000000000023,1.324154900344962
0.26760000000000023,1.3290885692571941
0.26860000000000023,1.3340219914921474
0.26960000000000023,1.338955167062156
0.27060000000000023,1.3438880959795523
0.27160000000000023,1.3488207782566688
0.27260000000000023,1.3537532139058372
0.27360000000000023,1.3586854029393887
0.27460000000000023,1.3636173453696536
0.27560000000000023,1.3685490412089618
0.27660000000000023,1.3734804904696425
0.27760000000000024,1.3784116931640242
0.27860000000000024,1.3833426493044354
0.27960000000000024,1.388273358903203
0.28060000000000024,1.3932038219726539
0.28160000000000024,1.3981340385251144
0.28260000000000024,1.4030640085729098
0.28360000000000024,1.4079937321283651
0.28460000000000024,1.4129232092038049
0.28560000000000024,1.4178524398115528
0.28660000000000024,1.4227814239639316
0.28760000000000024,1.4277101616732639
0.28860000000000025,1.4326386529518715
0.28960000000000025,1.4375668978120757
0.29060000000000025,1.442494896266197
0.29160000000000025,1.4474226483265553
0.29260000000000025,1.4523501540054706
0.29360000000000025,1.4572774133152611
0.29460000000000025,1.462204426268245
0.29560000000000025,1.4671311928767399
0.29660000000000025,1.472057713153063
0.29760000000000025,1.4769839871095298
0.29860000000000025,1.4819100147584567
0.29960000000000025,1.4868357961121585
0.30060000000000026,1.4917613311829503
0.30160000000000026,1.496686619983145
0.30260000000000026,1.5016116625250564
0.30360000000000026,1.5065364588209968
0.30460000000000026,1.5114610088832785
0.30560000000000026,1.5163853127242124
0.30660000000000026,1.5213093703561096
0.30760000000000026,1.5262331817912802
0.30860000000000026,1.5311567470420338
0.30960000000000026,1.5360800661206788
0.31060000000000026,1.541003139039524
0.31160000000000027,1.5459259658108773
0.31260000000000027,1.5508485464470454
0.31360000000000027,1.5557708809603346
0.31460000000000027,1.5606929693630509
0.31560000000000027,1.5656148116674997
0.31660000000000027,1.5705364078859856
0.31760000000000027,1.5754577580308124
0.31860000000000027,1.5803788621142836
0.31960000000000027,1.585299720148702
0.32060000000000027,1.5902203321463695
0.32160000000000027,1.5951406981195877
0.32260000000000028,1.6000608180806575
0.32360000000000028,1.6049806920418794
0.32460000000000028,1.6099003200155528
0.32560000000000028,1.6148197020139772
0.32660000000000028,1.6197388380494508
0.32760000000000028,1.6246577281342716
0.32860000000000028,1.6295763722807366
0.32960000000000028,1.6344947705011428
0.33060000000000028,1.6394129228077852
0.33160000000000028,1.6443308292129601
0.33260000000000028,1.6492484897289623
0.33360000000000029,1.6541659043680854
0.33460000000000029,1.6590830731426232
0.33560000000000029,1.6639999960648688
0.33660000000000029,1.6689166731471141
0.33760000000000029,1.6738331044016512
0.33860000000000029,1.6787492898407708
0.33960000000000029,1.6836652294767638
0.34060000000000029,1.6885809233219196
0.34160000000000029,1.6934963713885276
0.34260000000000029,1.6984115736888765
0.34360000000000029,1.7033265302352545
0.34460000000000029,1.7082412410399486
0.3456000000000003,1.7131557061152458
0.3466000000000003,1.7180699254734324
0.3476000000000003,1.7229838991267936
0.3486000000000003,1.7278976270876145
0.3496000000000003,1.7328111093681793
0.3506000000000003,1.7377243459807719
0.3516000000000003,1.7426373369376755
0.3526000000000003,1.7475500822511725
0.3536000000000003,1.7524625819335442
0.3546000000000003,1.7573748359970724
0.3556000000000003,1.7622868444540378
0.35660000000000031,1.7671986073167201
0.35760000000000031,1.7721101245973989
0.35860000000000031,1.7770213963083532
0.35960000000000031,1.7819324224618609
0.36060000000000031,1.7868432030701995
0.36160000000000031,1.7917537381456461
0.36260000000000031,1.7966640277004771
0.36360000000000031,1.8015740717469679
0.36460000000000031,1.8064838702973938
0.36560000000000031,1.8113934233640294
0.36660000000000031,1.8163027309591486
0.36760000000000032,1.8212117930950245
0.36860000000000032,1.82612060978393
0.36960000000000032,1.8310291810381369
0.37060000000000032,1.8359375068699166
0.37160000000000032,1.8408455872915399
0.37260000000000032,1.8457534223152772
0.37360000000000032,1.8506610119533979
0.37460000000000032,1.8555683562181711
0.37560000000000032,1.8604754551218654
0.37660000000000032,1.8653823086767478
0.37760000000000032,1.8702889168950863
0.37860000000000033,1.8751952797891471
0.37960000000000033,1.880101397371196
0.38060000000000033,1.8850072696534983
0.38160000000000033,1.8899128966483187
0.38260000000000033,1.8948182783679213
0.38360000000000033,1.8997234148245696
0.38460000000000033,1.9046283060305265
0.38560000000000033,1.909532951998054
0.38660000000000033,1.9144373527394136
0.38760000000000033,1.9193415082668666
0.38860000000000033,1.9242454185926736
0.38960000000000033,1.9291490837290941
0.39060000000000034,1.9340525036883869
0.39160000000000034,1.938955678482811
0.39260000000000034,1.9438586081246243
0.39360000000000034,1.9487612926260842
0.39460000000000034,1.9536637319994472
0.39560000000000034,1.9585659262569695
0.39660000000000034,1.9634678754109065
0.39760000000000034,1.9683695794735134
0.39860000000000034,1.9732710384570442
0.39960000000000034,1.9781722523737524
0.40060000000000034,1.9830732212358912
0.40160000000000035,1.9879739450557132
0.40260000000000035,1.9928744238454696
0.40360000000000035,1.997774657617412
0.40460000000000035,2.0026746463837908
0.40560000000000035,2.0075743901568566
0.40660000000000035,2.012473888948858
0.40760000000000035,2.017373142772044
0.40860000000000035,2.022272151638663
0.40960000000000035,2.0271709155609625
0.41060000000000035,2.0320694345511896
0.41160000000000035,2.03696770862159
0.41260000000000036,2.0418657377844096
0.41360000000000036,2.0467635220518932
0.41460000000000036,2.0516610614362856
0.41560000000000036,2.0565583559498304
0.41660000000000036,2.0614554056047711
0.41760000000000036,2.0663522104133505
0.41860000000000036,2.0712487703878106
0.41960000000000036,2.0761450855403925
0.42060000000000036,2.0810411558833368
0.42160000000000036,2.0859369814288842
0.42260000000000036,2.0908325621892736
0.42360000000000037,2.0957278981767442
0.42460000000000037,2.1006229894035351
0.42560000000000037,2.1055178358818836
0.42660000000000037,2.1104124376240265
0.42760000000000037,2.1153067946422004
0.42860000000000037,2.1202009069486412
0.42960000000000037,2.1250947745555839
0.43060000000000037,2.1299883974752638
0.43160000000000037,2.1348817757199146
0.43260000000000037,2.1397749093017695
0.43360000000000037,2.144667798233062
0.43460000000000037,2.149560442526024
0.43560000000000038,2.1544528421928866
0.43660000000000038,2.1593449972458818
0.43760000000000038,2.164236907697239
0.43860000000000038,2.1691285735591879
0.43960000000000038,2.1740199948439582
0.44060000000000038,2.1789111715637786
0.44160000000000038,2.1838021037308772
0.44260000000000038,2.1886927913574805
0.44360000000000038,2.1935832344558164
0.44460000000000038,2.1984734330381102
0.44560000000000038,2.2033633871165876
0.44660000000000039,2.2082530967034728
0.44760000000000039,2.2131425618109914
0.44860000000000039,2.2180317824513662
0.44960000000000039,2.2229207586368211
0.45060000000000039,2.2278094903795771
0.45160000000000039,2.2326979776918567
0.45260000000000039,2.2375862205858814
0.45360000000000039,2.2424742190738711
0.45460000000000039,2.2473619731680468
0.45560000000000039,2.252249482880627
0.45660000000000039,2.2571367482238314
0.4576000000000004,2.2620237692098772
0.4586000000000004,2.2669105458509828
0.4596000000000004,2.2717970781593646
0.4606000000000004,2.276683366147239
0.4616000000000004,2.2815694098268215
0.4626000000000004,2.2864552092103274
0.4636000000000004,2.2913407643099708
0.4646000000000004,2.2962260751379677
0.4656000000000004,2.3011111417065289
0.4666000000000004,2.3059959640278684
0.4676000000000004,2.3108805421141971
0.46860000000000041,2.315764875977727
0.46960000000000041,2.320648965630669
0.47060000000000041,2.3255328110852336
0.47160000000000041,2.3304164123536304
0.47260000000000041,2.3352997694480679
0.47360000000000041,2.3401828823807547
0.47460000000000041,2.3450657511638986
0.47560000000000041,2.3499483758097073
0.47660000000000041,2.354830756330387
0.47760000000000041,2.359712892738143
0.47860000000000041,2.3645947850451816
0.47960000000000041,2.3694764332637068
0.48060000000000042,2.3743578374059231
0.48160000000000042,2.379238997484034
0.48260000000000042,2.3841199135102427
0.48360000000000042,2.3890005854967509
0.48460000000000042,2.39388101345576
0.48560000000000042,2.3987611973994722
0.48660000000000042,2.4036411373400868
0.48760000000000042,2.408520833289804
0.48860000000000042,2.4134002852608241
0.48960000000000042,2.4182794932653442
0.49060000000000042,2.4231584573155631
0.49160000000000043,2.4280371774236778
0.49260000000000043,2.4329156536018854
0.49360000000000043,2.4377938858623822
0.49460000000000043,2.4426718742173636
0.49560000000000043,2.4475496186790253
0.49660000000000043,2.4524271192595615
0.49760000000000043,2.4573043759711646
0.49860000000000043,2.4621813888260289
0.49960000000000043,2.467058157836346
0.50060000000000038,2.4719346830143087
0.50160000000000038,2.4768109643721079
0.50260000000000038,2.4816870019219346
0.50360000000000038,2.486562795675979
0.50460000000000038,2.4914383456464302
0.50560000000000038,2.4963136518454774
0.50660000000000038,2.5011887142853082
0.50760000000000038,2.5060635329781111
0.50860000000000039,2.5109381079360729
0.50960000000000039,2.5158124391713796
0.51060000000000039,2.5206865266962168
0.51160000000000039,2.5255603705227707
0.51260000000000039,2.5304339706632257
0.51360000000000039,2.5353073271297655
0.51460000000000039,2.5401804399345735
0.51560000000000039,2.5450533090898331
0.51660000000000039,2.5499259346077254
0.51760000000000039,2.5547983165004324
0.51860000000000039,2.5596704547801354
0.51960000000000039,2.5645423494590145
0.5206000000000004,2.5694140005492492
0.5216000000000004,2.5742854080630186
0.5226000000000004,2.579156572012502
0.5236000000000004,2.5840274924098772
0.5246000000000004,2.5888981692673205
0.5256000000000004,2.5937686025970095
0.5266000000000004,2.5986387924111196
0.5276000000000004,2.603508738721827
0.5286000000000004,2.6083784415413058
0.5296000000000004,2.6132479008817304
0.5306000000000004,2.618117116755275
0.53160000000000041,2.6229860891741121
0.53260000000000041,2.6278548181504147
0.53360000000000041,2.6327233036963547
0.53460000000000041,2.6375915458241024
0.53560000000000041,2.6424595445458294
0.53660000000000041,2.6473272998737047
0.53760000000000041,2.6521948118198981
0.53860000000000041,2.6570620803965785
0.53960000000000041,2.6619291056159144
0.54060000000000041,2.666795887490073
0.54160000000000041,2.6716624260312209
0.54260000000000042,2.676528721251525
0.54360000000000042,2.6813947731631509
0.54460000000000042,2.6862605817782637
0.54560000000000042,2.6911261471090278
0.54660000000000042,2.6959914691676068
0.54760000000000042,2.7008565479661648
0.54860000000000042,2.7057213835168641
0.54960000000000042,2.7105859758318669
0.55060000000000042,2.715450324923335
0.55160000000000042,2.7203144308034286
0.55260000000000042,2.7251782934843081
0.55360000000000043,2.730041912978133
0.55460000000000043,2.7349052892970631
0.55560000000000043,2.7397684224532557
0.55660000000000043,2.7446313124588699
0.55760000000000043,2.7494939593260623
0.55860000000000043,2.7543563630669894
0.55960000000000043,2.7592185236938076
0.56060000000000043,2.7640804412186717
0.56160000000000043,2.7689421156537368
0.56260000000000043,2.7738035470111577
0.56360000000000043,2.7786647353030873
0.56460000000000043,2.7835256805416786
0.56560000000000044,2.7883863827390845
0.56660000000000044,2.7932468419074556
0.56760000000000044,2.7981070580589438
0.56860000000000044,2.8029670312056996
0.56960000000000044,2.8078267613598729
0.57060000000000044,2.812686248533613
0.57160000000000044,2.8175454927390682
0.57260000000000044,2.8224044939883877
0.57360000000000044,2.8272632522937187
0.57460000000000044,2.8321217676672075
0.57560000000000044,2.8369800401210008
0.57660000000000045,2.8418380696672436
0.57760000000000045,2.8466958563180818
0.57860000000000045,2.8515534000856593
0.57960000000000045,2.8564107009821211
0.58060000000000045,2.8612677590196096
0.58160000000000045,2.866124574210267
0.58260000000000045,2.8709811465662356
0.58360000000000045,2.8758374760996572
0.58460000000000045,2.8806935628226724
0.58560000000000045,2.8855494067474212
0.58660000000000045,2.8904050078860437
0.58760000000000046,2.8952603662506786
0.58860000000000046,2.9001154818534647
0.58960000000000046,2.9049703547065389
0.59060000000000046,2.909824984822039
0.59160000000000046,2.9146793722121016
0.59260000000000046,2.9195335168888628
0.59360000000000046,2.9243874188644581
0.59460000000000046,2.9292410781510219
0.59560000000000046,2.9340944947606875
0.59660000000000046,2.9389476687055898
0.59760000000000046,2.9438005999978611
0.59860000000000047,2.9486532886496337
0.59960000000000047,2.95350573467304
0.60060000000000047,2.9583579380802103
0.60160000000000047,2.9632098988832754
0.60260000000000047,2.9680616170943654
0.60360000000000047,2.9729130927256091
0.60460000000000047,2.9777643257891357
0.60560000000000047,2.982615316297073
0.60660000000000047,2.987466064261548
0.60760000000000047,2.9923165696946885
0.60860000000000047,2.9971668326086207
0.60960000000000047,3.0020168530154692
0.61060000000000048,3.0068666309273606
0.61160000000000048,3.0117161663564183
0.61260000000000048,3.0165654593147666
0.61360000000000048,3.0214145098145284
0.61460000000000048,3.026263317867826
0.61560000000000048,3.0311118834867821
0.61660000000000048,3.0359602066835181
0.61760000000000048,3.0408082874701541
0.61860000000000048,3.0456561258588111
0.61960000000000048,3.0505037218616082
0.62060000000000048,3.0553510754906648
0.62160000000000049,3.0601981867580985
0.62260000000000049,3.0650450556760278
0.62360000000000049,3.0698916822565701
0.62460000000000049,3.0747380665118409
0.62560000000000049,3.0795842084539577
0.62660000000000049,3.084430108095034
0.62760000000000049,3.0892757654471859
0.62860000000000049,3.094121180522527
0.62960000000000049,3.0989663533331711
0.63060000000000049,3.1038112838912317
0.63160000000000049,3.1086559722088203
0.6326000000000005,3.1135004182980484
0.6336000000000005,3.1183446221710276
0.6346000000000005,3.1231885838398683
0.6356000000000005,3.1280323033166804
0.6366000000000005,3.1328757806135727
0.6376000000000005,3.1377190157426544
0.6386000000000005,3.142562008716034
0.6396000000000005,3.1474047595458186
0.6406000000000005,3.1522472682441154
0.6416000000000005,3.1570895348230295
0.6426000000000005,3.1619315592946675
0.64360000000000051,3.166773341671135
0.64460000000000051,3.1716148819645356
0.64560000000000051,3.1764561801869733
0.64660000000000051,3.1812972363505509
0.64760000000000051,3.1861380504673718
0.64860000000000051,3.1909786225495385
0.64960000000000051,3.1958189526091507
0.65060000000000051,3.2006590406583109
0.65160000000000051,3.2054988867091181
0.65260000000000051,3.2103384907736725
0.65360000000000051,3.2151778528640733
0.65460000000000051,3.2200169729924193
0.65560000000000052,3.224855851170807
0.65660000000000052,3.2296944874113342
0.65760000000000052,3.2345328817260985
0.65860000000000052,3.2393710341271942
0.65960000000000052,3.2442089446267177
0.66060000000000052,3.249046613236763
0.66160000000000052,3.2538840399694249
0.66260000000000052,3.2587212248367967
0.66360000000000052,3.263558167850972
0.66460000000000052,3.2683948690240427
0.66560000000000052,3.2732313283681003
0.66660000000000053,3.2780675458952362
0.66760000000000053,3.2829035216175408
0.66860000000000053,3.2877392555471046
0.66960000000000053,3.2925747476960168
0.67060000000000053,3.2974099980763647
0.67160000000000053,3.3022450067002378
0.67260000000000053,3.3070797735797237
0.67360000000000053,3.3119142987269088
0.67460000000000053,3.3167485821538802
0.67560000000000053,3.3215826238727226
0.67660000000000053,3.3264164238955209
0.67760000000000054,3.3312499822343606
0.67860000000000054,3.3360832989013254
0.67960000000000054,3.3409163739084984
0.68060000000000054,3.345749207267962
0.68160000000000054,3.3505817989917985
0.68260000000000054,3.3554141490920899
0.68360000000000054,3.3602462575809167
0.68460000000000054,3.3650781244703589
0.68560000000000054,3.3699097497724964
0.68660000000000054,3.3747411334994082
0.68760000000000054,3.3795722756631723
0.68860000000000054,3.3844031762758675
0.68960000000000055,3.3892338353495708
0.69060000000000055,3.3940642528963583
0.69160000000000055,3.3988944289283061
0.69260000000000055,3.4037243634574903
0.69360000000000055,3.4085540564959853
0.69460000000000055,3.4133835080558654
0.69560000000000055,3.4182127181492046
0.69660000000000055,3.4230416867880753
0.69760000000000055,3.4278704139845502
0.69860000000000055,3.4326988997507009
0.69960000000000055,3.4375271440985995
0.70060000000000056,3.4423551470403151
0.70160000000000056,3.4471829085879184
0.70260000000000056,3.452010428753479
0.70360000000000056,3.4568377075490653
0.70460000000000056,3.4616647449867468
0.70560000000000056,3.4664915410785899
0.70660000000000056,3.4713180958366614
0.70760000000000056,3.476144409273028
0.70860000000000056,3.4809704813997557
0.70960000000000056,3.4857963122289091
0.71060000000000056,3.4906219017725544
0.71160000000000057,3.4954472500427536
0.71260000000000057,3.5002723570515708
0.71360000000000057,3.5050972228110693
0.71460000000000057,3.5099218473333105
0.71560000000000057,3.5147462306303563
0.71660000000000057,3.5195703727142678
0.71760000000000057,3.5243942735971054
0.71860000000000057,3.5292179332909286
0.71960000000000057,3.5340413518077964
0.72060000000000057,3.5388645291597678
0.72160000000000057,3.5436874653589001
0.72260000000000058,3.5485101604172513
0.72360000000000058,3.5533326143468771
0.72460000000000058,3.5581548271598349
0.72560000000000058,3.5629767988681795
0.72660000000000058,3.5677985294839658
0.72760000000000058,3.572620019019249
0.72860000000000058,3.5774412674860816
0.72960000000000058,3.5822622748965176
0.73060000000000058,3.5870830412626096
0.73160000000000058,3.5919035665964083
0.73260000000000058,3.5967238509099664
0.73360000000000058,3.6015438942153337
0.73460000000000059,3.6063636965245611
0.73560000000000059,3.6111832578496976
0.73660000000000059,3.6160025782027923
0.73760000000000059,3.6208216575958931
0.73860000000000059,3.6256404960410484
0.73960000000000059,3.6304590935503049
0.74060000000000059,3.635277450135709
0.74160000000000059,3.6400955658093066
0.74260000000000059,3.6449134405831431
0.74360000000000059,3.6497310744692628
0.74460000000000059,3.6545484674797106
0.7456000000000006,3.6593656196265294
0.7466000000000006,3.6641825309217619
0.7476000000000006,3.6689992013774515
0.7486000000000006,3.6738156310056387
0.7496000000000006,3.6786318198183645
0.7506000000000006,3.6834477678276705
0.7516000000000006,3.6882634750455954
0.7526000000000006,3.6930789414841789
0.7536000000000006,3.6978941671554599
0.7546000000000006,3.7027091520714763
0.7556000000000006,3.7075238962442651
0.75660000000000061,3.7123383996858643
0.75760000000000061,3.7171526624083087
0.75860000000000061,3.7219666844236348
0.75960000000000061,3.7267804657438779
0.76060000000000061,3.731594006381072
0.76160000000000061,3.7364073063472514
0.76260000000000061,3.7412203656544487
0.76360000000000061,3.746033184314697
0.76460000000000061,3.7508457623400275
0.76560000000000061,3.7556580997424729
0.76660000000000061,3.760470196534063
0.76760000000000062,3.7652820527268291
0.76860000000000062,3.7700936683328004
0.76960000000000062,3.7749050433640057
0.77060000000000062,3.7797161778324737
0.77160000000000062,3.7845270717502317
0.77260000000000062,3.789337725129307
0.77360000000000062,3.7941481379817268
0.77460000000000062,3.798958310319517
0.77560000000000062,3.8037682421547028
0.77660000000000062,3.8085779334993095
0.77760000000000062,3.813387384365361
